signedChangeRate,changeRate,candleDateTimeKst,candleDateTime,openingPrice,prevClosingPrice,candleAccTradeVolume,tradePrice,lowPrice,timestamp,highPrice,change,changePrice,candleAccTradePrice,signedChangePrice,code
0.001461378,0.001461378,2019-05-25T09:00:00+09:00,2019-05-25T00:00:00+00:00,9583000,9580000,4423.414673,9594000,9510000,1.56E+12,9658000,RISE,14000,42378085670,14000,CRIX.UPBIT.KRW-BTC
0.009377305,0.009377305,2019-05-24T09:00:00+09:00,2019-05-24T00:00:00+00:00,9491000,9491000,8929.980922,9580000,9346000,1.56E+12,9700000,RISE,89000,85093234544,89000,CRIX.UPBIT.KRW-BTC
0.019550972,0.019550972,2019-05-23T09:00:00+09:00,2019-05-23T00:00:00+00:00,9304000,9309000,9626.427436,9491000,9003000,1.56E+12,9593000,RISE,182000,89346955514,182000,CRIX.UPBIT.KRW-BTC
-0.021032706,0.021032706,2019-05-22T09:00:00+09:00,2019-05-22T00:00:00+00:00,9509000,9509000,8874.093623,9309000,9220000,1.56E+12,9611000,FALL,200000,83848748948,-200000,CRIX.UPBIT.KRW-BTC
-0.007514873,0.007514873,2019-05-21T09:00:00+09:00,2019-05-21T00:00:00+00:00,9581000,9581000,9783.222663,9509000,9402000,1.56E+12,9646000,FALL,72000,93082551308,-72000,CRIX.UPBIT.KRW-BTC
-0.013488468,0.013488468,2019-05-20T09:00:00+09:00,2019-05-20T00:00:00+00:00,9712000,9712000,11458.02698,9581000,9200000,1.56E+12,9713000,FALL,131000,1.09E+11,-131000,CRIX.UPBIT.KRW-BTC
0.100759379,0.100759379,2019-05-19T09:00:00+09:00,2019-05-19T00:00:00+00:00,8819000,8823000,16388.29983,9712000,8810000,1.56E+12,9809000,RISE,889000,1.55E+11,889000,CRIX.UPBIT.KRW-BTC
-0.007648184,0.007648184,2019-05-18T09:00:00+09:00,2019-05-18T00:00:00+00:00,8891000,8891000,11615.277,8823000,8684000,1.56E+12,9232000,FALL,68000,1.04E+11,-68000,CRIX.UPBIT.KRW-BTC
-0.06064448,0.06064448,2019-05-17T09:00:00+09:00,2019-05-17T00:00:00+00:00,9465000,9465000,22071.33565,8891000,8360000,1.56E+12,9557000,FALL,574000,1.93E+11,-574000,CRIX.UPBIT.KRW-BTC
-0.014678326,0.014678326,2019-05-16T09:00:00+09:00,2019-05-16T00:00:00+00:00,9606000,9606000,17057.02756,9465000,9247000,1.56E+12,9842000,FALL,141000,1.63E+11,-141000,CRIX.UPBIT.KRW-BTC
0.011264344,0.011264344,2019-05-15T09:00:00+09:00,2019-05-15T00:00:00+00:00,9499000,9499000,17857.08636,9606000,9220000,1.56E+12,9757000,RISE,107000,1.70E+11,107000,CRIX.UPBIT.KRW-BTC
0.029144095,0.029144095,2019-05-14T09:00:00+09:00,2019-05-14T00:00:00+00:00,9235000,9230000,25056.33446,9499000,9100000,1.56E+12,9907000,RISE,269000,2.39E+11,269000,CRIX.UPBIT.KRW-BTC
0.129742962,0.129742962,2019-05-13T09:00:00+09:00,2019-05-13T00:00:00+00:00,8166000,8170000,26618.70636,9230000,8064000,1.56E+12,9518000,RISE,1060000,2.36E+11,1060000,CRIX.UPBIT.KRW-BTC
-0.023661568,0.023661568,2019-05-12T09:00:00+09:00,2019-05-12T00:00:00+00:00,8370000,8368000,21060.14982,8170000,7950000,1.56E+12,8807000,FALL,198000,1.76E+11,-198000,CRIX.UPBIT.KRW-BTC
0.116477652,0.116477652,2019-05-11T09:00:00+09:00,2019-05-11T00:00:00+00:00,7495000,7495000,24016.23318,8368000,7491000,1.56E+12,8551000,RISE,873000,1.92E+11,873000,CRIX.UPBIT.KRW-BTC
0.030523855,0.030523855,2019-05-10T09:00:00+09:00,2019-05-10T00:00:00+00:00,7272000,7273000,10597.21132,7495000,7228000,1.56E+12,7588000,RISE,222000,78450667830,222000,CRIX.UPBIT.KRW-BTC
0.045121426,0.045121426,2019-05-09T09:00:00+09:00,2019-05-09T00:00:00+00:00,6952000,6959000,9562.193504,7273000,6943000,1.56E+12,7299000,RISE,314000,67992076302,314000,CRIX.UPBIT.KRW-BTC
0.030504961,0.030504961,2019-05-08T09:00:00+09:00,2019-05-08T00:00:00+00:00,6752000,6753000,5646.193204,6959000,6670000,1.56E+12,6959000,RISE,206000,38562734632,206000,CRIX.UPBIT.KRW-BTC
0.020090634,0.020090634,2019-05-07T09:00:00+09:00,2019-05-07T00:00:00+00:00,6620000,6620000,7375.750472,6753000,6618000,1.56E+12,6930000,RISE,133000,50241575599,133000,CRIX.UPBIT.KRW-BTC
-0.012529833,0.012529833,2019-05-06T09:00:00+09:00,2019-05-06T00:00:00+00:00,6703000,6704000,3956.960235,6620000,6573000,1.56E+12,6712000,FALL,84000,26220651771,-84000,CRIX.UPBIT.KRW-BTC
-0.002232475,0.002232475,2019-05-05T09:00:00+09:00,2019-05-05T00:00:00+00:00,6718000,6719000,3199.977364,6704000,6607000,1.56E+12,6731000,FALL,15000,21361033201,-15000,CRIX.UPBIT.KRW-BTC
0.018647665,0.018647665,2019-05-04T09:00:00+09:00,2019-05-04T00:00:00+00:00,6596000,6596000,6998.190268,6719000,6452000,1.56E+12,6759000,RISE,123000,46445234091,123000,CRIX.UPBIT.KRW-BTC
0.0425162,0.0425162,2019-05-03T09:00:00+09:00,2019-05-03T00:00:00+00:00,6327000,6327000,11092.57495,6596000,6300000,1.56E+12,6716000,RISE,269000,72666545637,269000,CRIX.UPBIT.KRW-BTC
0.021802326,0.021802326,2019-05-02T09:00:00+09:00,2019-05-02T00:00:00+00:00,6193000,6192000,5239.963424,6327000,6165000,1.56E+12,6378000,RISE,135000,32802646309,135000,CRIX.UPBIT.KRW-BTC
0.012260912,0.012260912,2019-05-01T09:00:00+09:00,2019-05-01T00:00:00+00:00,6117000,6117000,3938.464401,6192000,6107000,1.56E+12,6198000,RISE,75000,24227450824,75000,CRIX.UPBIT.KRW-BTC
0.014596119,0.014596119,2019-04-30T09:00:00+09:00,2019-04-30T00:00:00+00:00,6030000,6029000,5325.665216,6117000,6007000,1.56E+12,6160000,RISE,88000,32305038600,88000,CRIX.UPBIT.KRW-BTC
-0.017758227,0.017758227,2019-04-29T09:00:00+09:00,2019-04-29T00:00:00+00:00,6138000,6138000,5702.959786,6029000,5963000,1.56E+12,6159000,FALL,109000,34634354994,-109000,CRIX.UPBIT.KRW-BTC
0.003925417,0.003925417,2019-04-28T09:00:00+09:00,2019-04-28T00:00:00+00:00,6115000,6114000,3983.086417,6138000,6089000,1.56E+12,6188000,RISE,24000,24438479922,24000,CRIX.UPBIT.KRW-BTC
-0.00374776,0.00374776,2019-04-27T09:00:00+09:00,2019-04-27T00:00:00+00:00,6139000,6137000,3095.996075,6114000,6080000,1.56E+12,6164000,FALL,23000,18921078813,-23000,CRIX.UPBIT.KRW-BTC
0.002777778,0.002777778,2019-04-26T09:00:00+09:00,2019-04-26T00:00:00+00:00,6120000,6120000,10592.33131,6137000,6010000,1.56E+12,6347000,RISE,17000,65207804566,17000,CRIX.UPBIT.KRW-BTC
-0.04598597,0.04598597,2019-04-25T09:00:00+09:00,2019-04-25T00:00:00+00:00,6415000,6415000,8244.903238,6120000,6082000,1.56E+12,6448000,FALL,295000,52042608548,-295000,CRIX.UPBIT.KRW-BTC
-0.005426357,0.005426357,2019-04-24T09:00:00+09:00,2019-04-24T00:00:00+00:00,6449000,6450000,11844.5007,6415000,6288000,1.56E+12,6566000,FALL,35000,76390522761,-35000,CRIX.UPBIT.KRW-BTC
0.034151034,0.034151034,2019-04-23T09:00:00+09:00,2019-04-23T00:00:00+00:00,6237000,6237000,10869.22892,6450000,6219000,1.56E+12,6549000,RISE,213000,69682423128,213000,CRIX.UPBIT.KRW-BTC
0.014971522,0.014971522,2019-04-22T09:00:00+09:00,2019-04-22T00:00:00+00:00,6145000,6145000,6659.992981,6237000,6092000,1.56E+12,6276000,RISE,92000,40997651044,92000,CRIX.UPBIT.KRW-BTC
0.00065136,0.00065136,2019-04-21T09:00:00+09:00,2019-04-21T00:00:00+00:00,6138000,6141000,5971.981944,6145000,6047000,1.56E+12,6177000,RISE,4000,36591579568,4000,CRIX.UPBIT.KRW-BTC
0.008871365,0.008871365,2019-04-20T09:00:00+09:00,2019-04-20T00:00:00+00:00,6086000,6087000,3994.043895,6141000,6079000,1.56E+12,6156000,RISE,54000,24441198120,54000,CRIX.UPBIT.KRW-BTC
0.002800659,0.002800659,2019-04-19T09:00:00+09:00,2019-04-19T00:00:00+00:00,6070000,6070000,6350.204107,6087000,5991000,1.56E+12,6147000,RISE,17000,38416852461,17000,CRIX.UPBIT.KRW-BTC
0.010992672,0.010992672,2019-04-18T09:00:00+09:00,2019-04-18T00:00:00+00:00,6004000,6004000,8489.434726,6070000,5998000,1.56E+12,6094000,RISE,66000,51265996378,66000,CRIX.UPBIT.KRW-BTC
-0.003320053,0.003320053,2019-04-17T09:00:00+09:00,2019-04-17T00:00:00+00:00,6024000,6024000,5946.730969,6004000,5971000,1.56E+12,6080000,FALL,20000,35747851543,-20000,CRIX.UPBIT.KRW-BTC
0.027986348,0.027986348,2019-04-16T09:00:00+09:00,2019-04-16T00:00:00+00:00,5860000,5860000,7498.736487,6024000,5772000,1.56E+12,6034000,RISE,164000,44243111242,164000,CRIX.UPBIT.KRW-BTC
-0.016448473,0.016448473,2019-04-15T09:00:00+09:00,2019-04-15T00:00:00+00:00,5958000,5958000,8101.816508,5860000,5840000,1.56E+12,6025000,FALL,98000,48168775195,-98000,CRIX.UPBIT.KRW-BTC
0.01171676,0.01171676,2019-04-14T09:00:00+09:00,2019-04-14T00:00:00+00:00,5889000,5889000,4218.820044,5958000,5828000,1.56E+12,5998000,RISE,69000,24845739741,69000,CRIX.UPBIT.KRW-BTC
-0.001356622,0.001356622,2019-04-13T09:00:00+09:00,2019-04-13T00:00:00+00:00,5896000,5897000,4226.05326,5889000,5822000,1.56E+12,5932000,FALL,8000,24898843331,-8000,CRIX.UPBIT.KRW-BTC
0.006313993,0.006313993,2019-04-12T09:00:00+09:00,2019-04-12T00:00:00+00:00,5860000,5860000,8432.762711,5897000,5650000,1.56E+12,5927000,RISE,37000,48991693378,37000,CRIX.UPBIT.KRW-BTC
-0.049626987,0.049626987,2019-04-11T09:00:00+09:00,2019-04-11T00:00:00+00:00,6166000,6166000,14323.5963,5860000,5800000,1.56E+12,6196000,FALL,306000,85597800453,-306000,CRIX.UPBIT.KRW-BTC
0.027666667,0.027666667,2019-04-10T09:00:00+09:00,2019-04-10T00:00:00+00:00,6001000,6000000,8318.976826,6166000,5999000,1.55E+12,6250000,RISE,166000,50559893825,166000,CRIX.UPBIT.KRW-BTC
-0.014940076,0.014940076,2019-04-09T09:00:00+09:00,2019-04-09T00:00:00+00:00,6091000,6091000,7547.518711,6000000,5939000,1.55E+12,6092000,FALL,91000,45341862456,-91000,CRIX.UPBIT.KRW-BTC
0.030626058,0.030626058,2019-04-08T09:00:00+09:00,2019-04-08T00:00:00+00:00,5910000,5910000,11262.56178,6091000,5841000,1.55E+12,6104000,RISE,181000,67712465969,181000,CRIX.UPBIT.KRW-BTC
0.020196789,0.020196789,2019-04-07T09:00:00+09:00,2019-04-07T00:00:00+00:00,5793000,5793000,8606.5675,5910000,5757000,1.55E+12,5950000,RISE,117000,50404446877,117000,CRIX.UPBIT.KRW-BTC
0.018997362,0.018997362,2019-04-06T09:00:00+09:00,2019-04-06T00:00:00+00:00,5685000,5685000,10079.335,5793000,5641000,1.55E+12,5975000,RISE,108000,58139843921,108000,CRIX.UPBIT.KRW-BTC
0.020463113,0.020463113,2019-04-05T09:00:00+09:00,2019-04-05T00:00:00+00:00,5567000,5571000,12728.86348,5685000,5559000,1.55E+12,5722000,RISE,114000,71837233046,114000,CRIX.UPBIT.KRW-BTC
-0.004111548,0.004111548,2019-04-04T09:00:00+09:00,2019-04-04T00:00:00+00:00,5601000,5594000,11968.33557,5571000,5452000,1.55E+12,5718000,FALL,23000,67248751138,-23000,CRIX.UPBIT.KRW-BTC
0.033819996,0.033819996,2019-04-03T09:00:00+09:00,2019-04-03T00:00:00+00:00,5411000,5411000,23006.90185,5594000,5367000,1.55E+12,5864000,RISE,183000,1.28E+11,183000,CRIX.UPBIT.KRW-BTC
0.14858841,0.14858841,2019-04-02T09:00:00+09:00,2019-04-02T00:00:00+00:00,4711000,4711000,35779.36962,5411000,4706000,1.55E+12,5525000,RISE,700000,1.87E+11,700000,CRIX.UPBIT.KRW-BTC
0.010727312,0.010727312,2019-04-01T09:00:00+09:00,2019-04-01T00:00:00+00:00,4661000,4661000,13066.4405,4711000,4621000,1.55E+12,4760000,RISE,50000,61367451588,50000,CRIX.UPBIT.KRW-BTC
0.00539258,0.00539258,2019-03-31T09:00:00+09:00,2019-03-31T00:00:00+00:00,4636000,4636000,7660.190353,4661000,4618000,1.55E+12,4670000,RISE,25000,35580484027,25000,CRIX.UPBIT.KRW-BTC
-0.001077354,0.001077354,2019-03-30T09:00:00+09:00,2019-03-30T00:00:00+00:00,4642000,4641000,7117.933206,4636000,4533000,1.55E+12,4680000,FALL,5000,32846205909,-5000,CRIX.UPBIT.KRW-BTC
0.02,0.02,2019-03-29T09:00:00+09:00,2019-03-29T00:00:00+00:00,4550000,4550000,8584.395641,4641000,4548000,1.55E+12,4676000,RISE,91000,39551042227,91000,CRIX.UPBIT.KRW-BTC
0.000439754,0.000439754,2019-03-28T09:00:00+09:00,2019-03-28T00:00:00+00:00,4548000,4548000,8955.679922,4550000,4525000,1.55E+12,4592000,RISE,2000,40721706397,2000,CRIX.UPBIT.KRW-BTC
0.012241264,0.012241264,2019-03-27T09:00:00+09:00,2019-03-27T00:00:00+00:00,4493000,4493000,6801.091043,4548000,4477000,1.55E+12,4553000,RISE,55000,30760863615,55000,CRIX.UPBIT.KRW-BTC
0.001337196,0.001337196,2019-03-26T09:00:00+09:00,2019-03-26T00:00:00+00:00,4487000,4487000,7150.761823,4493000,4420000,1.55E+12,4494000,RISE,6000,31882079602,6000,CRIX.UPBIT.KRW-BTC
-0.00839779,0.00839779,2019-03-25T09:00:00+09:00,2019-03-25T00:00:00+00:00,4526000,4525000,9560.224608,4487000,4425000,1.55E+12,4548000,FALL,38000,43154854390,-38000,CRIX.UPBIT.KRW-BTC
0.003993787,0.003993787,2019-03-24T09:00:00+09:00,2019-03-24T00:00:00+00:00,4505000,4507000,6141.266962,4525000,4492000,1.55E+12,4539000,RISE,18000,27750974255,18000,CRIX.UPBIT.KRW-BTC
0.003786192,0.003786192,2019-03-23T09:00:00+09:00,2019-03-23T00:00:00+00:00,4489000,4490000,4010.800739,4507000,4481000,1.55E+12,4535000,RISE,17000,18063802464,17000,CRIX.UPBIT.KRW-BTC
-0.000222668,0.000222668,2019-03-22T09:00:00+09:00,2019-03-22T00:00:00+00:00,4491000,4491000,5767.565728,4490000,4471000,1.55E+12,4514000,FALL,1000,25922574998,-1000,CRIX.UPBIT.KRW-BTC
-0.009265387,0.009265387,2019-03-21T09:00:00+09:00,2019-03-21T00:00:00+00:00,4533000,4533000,9074.417708,4491000,4411000,1.55E+12,4563000,FALL,42000,40950501860,-42000,CRIX.UPBIT.KRW-BTC
0.01047704,0.01047704,2019-03-20T09:00:00+09:00,2019-03-20T00:00:00+00:00,4486000,4486000,7162.399609,4533000,4457000,1.55E+12,4535000,RISE,47000,32206860698,47000,CRIX.UPBIT.KRW-BTC
0.006280843,0.006280843,2019-03-19T09:00:00+09:00,2019-03-19T00:00:00+00:00,4457000,4458000,6628.558213,4486000,4442000,1.55E+12,4496000,RISE,28000,29606984261,28000,CRIX.UPBIT.KRW-BTC
0.007457627,0.007457627,2019-03-18T09:00:00+09:00,2019-03-18T00:00:00+00:00,4425000,4425000,9501.141609,4458000,4415000,1.55E+12,4484000,RISE,33000,42231498336,33000,CRIX.UPBIT.KRW-BTC
-0.004499438,0.004499438,2019-03-17T09:00:00+09:00,2019-03-17T00:00:00+00:00,4445000,4445000,4051.527618,4425000,4384000,1.55E+12,4448000,FALL,20000,17901106204,-20000,CRIX.UPBIT.KRW-BTC
0.019729296,0.019729296,2019-03-16T09:00:00+09:00,2019-03-16T00:00:00+00:00,4360000,4359000,5146.01356,4445000,4354000,1.55E+12,4492000,RISE,86000,22792892103,86000,CRIX.UPBIT.KRW-BTC
0.005072631,0.005072631,2019-03-15T09:00:00+09:00,2019-03-15T00:00:00+00:00,4337000,4337000,7102.639371,4359000,4325000,1.55E+12,4382000,RISE,22000,30894150610,22000,CRIX.UPBIT.KRW-BTC
0.002774567,0.002774567,2019-03-14T09:00:00+09:00,2019-03-14T00:00:00+00:00,4325000,4325000,9702.141492,4337000,4285000,1.55E+12,4388000,RISE,12000,42093571520,12000,CRIX.UPBIT.KRW-BTC
-0.00023116,0.00023116,2019-03-13T09:00:00+09:00,2019-03-13T00:00:00+00:00,4326000,4326000,8246.298141,4325000,4294000,1.55E+12,4369000,FALL,1000,35702571876,-1000,CRIX.UPBIT.KRW-BTC
-0.002536315,0.002536315,2019-03-12T09:00:00+09:00,2019-03-12T00:00:00+00:00,4336000,4337000,10293.9953,4326000,4269000,1.55E+12,4362000,FALL,11000,44481135456,-11000,CRIX.UPBIT.KRW-BTC
0.000230627,0.000230627,2019-03-11T09:00:00+09:00,2019-03-11T00:00:00+00:00,4336000,4336000,10955.38444,4337000,4292000,1.55E+12,4374000,RISE,1000,47412154067,1000,CRIX.UPBIT.KRW-BTC
-0.003676471,0.003676471,2019-03-10T09:00:00+09:00,2019-03-10T00:00:00+00:00,4350000,4352000,7251.476646,4336000,4306000,1.55E+12,4353000,FALL,16000,31368482428,-16000,CRIX.UPBIT.KRW-BTC
0.00974478,0.00974478,2019-03-09T09:00:00+09:00,2019-03-09T00:00:00+00:00,4310000,4310000,9813.719279,4352000,4287000,1.55E+12,4396000,RISE,42000,42497619391,42000,CRIX.UPBIT.KRW-BTC
0.004896246,0.004896246,2019-03-08T09:00:00+09:00,2019-03-08T00:00:00+00:00,4289000,4289000,10012.80844,4310000,4234000,1.55E+12,4358000,RISE,21000,43201103064,21000,CRIX.UPBIT.KRW-BTC
0.006807512,0.006807512,2019-03-07T09:00:00+09:00,2019-03-07T00:00:00+00:00,4260000,4260000,5130.464173,4289000,4258000,1.55E+12,4308000,RISE,29000,21983491314,29000,CRIX.UPBIT.KRW-BTC
0.002588844,0.002588844,2019-03-06T09:00:00+09:00,2019-03-06T00:00:00+00:00,4248000,4249000,5280.011877,4260000,4210000,1.55E+12,4297000,RISE,11000,22448983964,11000,CRIX.UPBIT.KRW-BTC
0.022623345,0.022623345,2019-03-05T09:00:00+09:00,2019-03-05T00:00:00+00:00,4155000,4155000,7840.087559,4249000,4132000,1.55E+12,4264000,RISE,94000,32880069332,94000,CRIX.UPBIT.KRW-BTC
-0.019815994,0.019815994,2019-03-04T09:00:00+09:00,2019-03-04T00:00:00+00:00,4239000,4239000,6152.058694,4155000,4120000,1.55E+12,4257000,FALL,84000,25683830681,-84000,CRIX.UPBIT.KRW-BTC
-0.003291794,0.003291794,2019-03-03T09:00:00+09:00,2019-03-03T00:00:00+00:00,4253000,4253000,2857.937328,4239000,4215000,1.55E+12,4262000,FALL,14000,12142792527,-14000,CRIX.UPBIT.KRW-BTC
0.001177025,0.001177025,2019-03-02T09:00:00+09:00,2019-03-02T00:00:00+00:00,4248000,4248000,2997.964221,4253000,4205000,1.55E+12,4267000,RISE,5000,12731408161,5000,CRIX.UPBIT.KRW-BTC
0.001886793,0.001886793,2019-03-01T09:00:00+09:00,2019-03-01T00:00:00+00:00,4240000,4240000,3231.988575,4248000,4230000,1.55E+12,4265000,RISE,8000,13729868789,8000,CRIX.UPBIT.KRW-BTC
-0.004461141,0.004461141,2019-02-28T09:00:00+09:00,2019-02-28T00:00:00+00:00,4259000,4259000,7139.122006,4240000,4201000,1.55E+12,4321000,FALL,19000,30380644613,-19000,CRIX.UPBIT.KRW-BTC
0.007332072,0.007332072,2019-02-27T09:00:00+09:00,2019-02-27T00:00:00+00:00,4229000,4228000,6561.253831,4259000,4145000,1.55E+12,4271000,RISE,31000,27760919570,31000,CRIX.UPBIT.KRW-BTC
-0.006345476,0.006345476,2019-02-26T09:00:00+09:00,2019-02-26T00:00:00+00:00,4255000,4255000,6237.949735,4228000,4206000,1.55E+12,4266000,FALL,27000,26417834792,-27000,CRIX.UPBIT.KRW-BTC
0.018429871,0.018429871,2019-02-25T09:00:00+09:00,2019-02-25T00:00:00+00:00,4178000,4178000,7140.029528,4255000,4177000,1.55E+12,4265000,RISE,77000,30222231653,77000,CRIX.UPBIT.KRW-BTC
-0.067202501,0.067202501,2019-02-24T09:00:00+09:00,2019-02-24T00:00:00+00:00,4479000,4479000,10822.9811,4178000,4165000,1.55E+12,4554000,FALL,301000,47062182614,-301000,CRIX.UPBIT.KRW-BTC
0.030602853,0.030602853,2019-02-23T09:00:00+09:00,2019-02-23T00:00:00+00:00,4344000,4346000,4954.507465,4479000,4319000,1.55E+12,4494000,RISE,133000,21730796182,133000,CRIX.UPBIT.KRW-BTC
0.004158965,0.004158965,2019-02-22T09:00:00+09:00,2019-02-22T00:00:00+00:00,4327000,4328000,4028.810501,4346000,4319000,1.55E+12,4369000,RISE,18000,17510528619,18000,CRIX.UPBIT.KRW-BTC
0.003012746,0.003012746,2019-02-21T09:00:00+09:00,2019-02-21T00:00:00+00:00,4315000,4315000,7641.808166,4328000,4291000,1.55E+12,4398000,RISE,13000,33107106122,13000,CRIX.UPBIT.KRW-BTC
0.013148626,0.013148626,2019-02-20T09:00:00+09:00,2019-02-20T00:00:00+00:00,4259000,4259000,5067.511081,4315000,4219000,1.55E+12,4333000,RISE,56000,21687354261,56000,CRIX.UPBIT.KRW-BTC
0.005429651,0.005429651,2019-02-19T09:00:00+09:00,2019-02-19T00:00:00+00:00,4236000,4236000,9217.257579,4259000,4150000,1.55E+12,4338000,RISE,23000,39212341502,23000,CRIX.UPBIT.KRW-BTC
0.048514852,0.048514852,2019-02-18T09:00:00+09:00,2019-02-18T00:00:00+00:00,4040000,4040000,9883.418435,4236000,4027000,1.55E+12,4260000,RISE,196000,40909656713,196000,CRIX.UPBIT.KRW-BTC
0.009495252,0.009495252,2019-02-17T09:00:00+09:00,2019-02-17T00:00:00+00:00,4002000,4002000,6462.476217,4040000,3986000,1.55E+12,4094000,RISE,38000,25958034938,38000,CRIX.UPBIT.KRW-BTC
0.004014049,0.004014049,2019-02-16T09:00:00+09:00,2019-02-16T00:00:00+00:00,3983000,3986000,4941.132883,4002000,3982000,1.55E+12,4030000,RISE,16000,19784605484,16000,CRIX.UPBIT.KRW-BTC
0.000502008,0.000502008,2019-02-15T09:00:00+09:00,2019-02-15T00:00:00+00:00,3983000,3984000,4199.892993,3986000,3979000,1.55E+12,4039000,RISE,2000,16776642969,2000,CRIX.UPBIT.KRW-BTC
0.000251067,0.000251067,2019-02-14T09:00:00+09:00,2019-02-14T00:00:00+00:00,3983000,3983000,2817.990531,3984000,3967000,1.55E+12,3992000,RISE,1000,11221918186,1000,CRIX.UPBIT.KRW-BTC
0.000502386,0.000502386,2019-02-13T09:00:00+09:00,2019-02-13T00:00:00+00:00,3980000,3981000,3675.489768,3983000,3962000,1.55E+12,4017000,RISE,2000,14645352763,2000,CRIX.UPBIT.KRW-BTC
-0.00125439,0.00125439,2019-02-12T09:00:00+09:00,2019-02-12T00:00:00+00:00,3986000,3986000,3922.74039,3981000,3957000,1.55E+12,4020000,FALL,5000,15617366229,-5000,CRIX.UPBIT.KRW-BTC
-0.009197117,0.009197117,2019-02-11T09:00:00+09:00,2019-02-11T00:00:00+00:00,4023000,4023000,3690.354425,3986000,3962000,1.55E+12,4035000,FALL,37000,14716578441,-37000,CRIX.UPBIT.KRW-BTC
0.006253127,0.006253127,2019-02-10T09:00:00+09:00,2019-02-10T00:00:00+00:00,3997000,3998000,4852.851599,4023000,3937000,1.55E+12,4030000,RISE,25000,19360278162,25000,CRIX.UPBIT.KRW-BTC
-0.002743826,0.002743826,2019-02-09T09:00:00+09:00,2019-02-09T00:00:00+00:00,4007000,4009000,4099.332225,3998000,3968000,1.55E+12,4038000,FALL,11000,16392143508,-11000,CRIX.UPBIT.KRW-BTC
0.059740946,0.059740946,2019-02-08T09:00:00+09:00,2019-02-08T00:00:00+00:00,3783000,3783000,8694.605925,4009000,3768000,1.55E+12,4075000,RISE,226000,33718485512,226000,CRIX.UPBIT.KRW-BTC
-0.002110261,0.002110261,2019-02-07T09:00:00+09:00,2019-02-07T00:00:00+00:00,3791000,3791000,4630.816776,3783000,3776000,1.55E+12,3800000,FALL,8000,17538962572,-8000,CRIX.UPBIT.KRW-BTC
-0.011473273,0.011473273,2019-02-06T09:00:00+09:00,2019-02-06T00:00:00+00:00,3835000,3835000,4564.887922,3791000,3756000,1.55E+12,3844000,FALL,44000,17306495866,-44000,CRIX.UPBIT.KRW-BTC
0.003401361,0.003401361,2019-02-05T09:00:00+09:00,2019-02-05T00:00:00+00:00,3822000,3822000,3536.649204,3835000,3814000,1.55E+12,3845000,RISE,13000,13549201597,13000,CRIX.UPBIT.KRW-BTC
0.000261712,0.000261712,2019-02-04T09:00:00+09:00,2019-02-04T00:00:00+00:00,3821000,3821000,2847.996078,3822000,3792000,1.55E+12,3849000,RISE,1000,10894599224,1000,CRIX.UPBIT.KRW-BTC
-0.008819715,0.008819715,2019-02-03T09:00:00+09:00,2019-02-03T00:00:00+00:00,3853000,3855000,2089.516675,3821000,3794000,1.55E+12,3861000,FALL,34000,7982336759,-34000,CRIX.UPBIT.KRW-BTC
0.010220126,0.010220126,2019-02-02T09:00:00+09:00,2019-02-02T00:00:00+00:00,3816000,3816000,2189.964611,3855000,3796000,1.55E+12,3870000,RISE,39000,8354523949,39000,CRIX.UPBIT.KRW-BTC
0.010860927,0.010860927,2019-02-01T09:00:00+09:00,2019-02-01T00:00:00+00:00,3775000,3775000,3535.665652,3816000,3735000,1.55E+12,3825000,RISE,41000,13357206472,41000,CRIX.UPBIT.KRW-BTC
-0.009186352,0.009186352,2019-01-31T09:00:00+09:00,2019-01-31T00:00:00+00:00,3810000,3810000,5907.050898,3775000,3752000,1.55E+12,3845000,FALL,35000,22400435615,-35000,CRIX.UPBIT.KRW-BTC
0.003952569,0.003952569,2019-01-30T09:00:00+09:00,2019-01-30T00:00:00+00:00,3796000,3795000,7619.508244,3810000,3769000,1.55E+12,3855000,RISE,15000,29038484074,15000,CRIX.UPBIT.KRW-BTC
-0.00862069,0.00862069,2019-01-29T09:00:00+09:00,2019-01-29T00:00:00+00:00,3828000,3828000,4037.590559,3795000,3730000,1.55E+12,3841000,FALL,33000,15283094613,-33000,CRIX.UPBIT.KRW-BTC
-0.031131359,0.031131359,2019-01-28T09:00:00+09:00,2019-01-28T00:00:00+00:00,3950000,3951000,5807.396995,3828000,3775000,1.55E+12,3952000,FALL,123000,22304580301,-123000,CRIX.UPBIT.KRW-BTC
-0.003028009,0.003028009,2019-01-27T09:00:00+09:00,2019-01-27T00:00:00+00:00,3963000,3963000,2879.052233,3951000,3900000,1.55E+12,3975000,FALL,12000,11377067405,-12000,CRIX.UPBIT.KRW-BTC
0.0015163,0.0015163,2019-01-26T09:00:00+09:00,2019-01-26T00:00:00+00:00,3957000,3957000,3770.714418,3963000,3934000,1.55E+12,4039000,RISE,6000,14985339130,6000,CRIX.UPBIT.KRW-BTC
-0.006527743,0.006527743,2019-01-25T09:00:00+09:00,2019-01-25T00:00:00+00:00,3982000,3983000,4594.535773,3957000,3911000,1.55E+12,3994000,FALL,26000,18140518930,-26000,CRIX.UPBIT.KRW-BTC
-0.003253253,0.003253253,2019-01-24T09:00:00+09:00,2019-01-24T00:00:00+00:00,3997000,3996000,4413.840651,3983000,3941000,1.55E+12,4000000,FALL,13000,17515207475,-13000,CRIX.UPBIT.KRW-BTC
