highPrice,lowPrice,openingPrice,prevClosingPrice,change,candleAccTradeVolume,changeRate,timestamp,candleAccTradePrice,changePrice,signedChangePrice,candleDateTimeKst,tradePrice,candleDateTime,code,signedChangeRate
6070,5675,6065,6065,FALL,1542782.807,0.050288541,1.54086E+12,9047983393,305,-305,2018-10-29T09:00:00+09:00,5760,2018-10-29T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.050288541
6095,6040,6060,6055,RISE,324118.7245,0.001651528,1.54077E+12,1966346944,10,10,2018-10-28T09:00:00+09:00,6065,2018-10-28T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.001651528
6065,6035,6045,6050,RISE,224640.3724,0.000826446,1.54068E+12,1359421349,5,5,2018-10-27T09:00:00+09:00,6055,2018-10-27T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.000826446
6085,5995,6035,6035,RISE,503862.6826,0.002485501,1.5406E+12,3042220572,15,15,2018-10-26T09:00:00+09:00,6050,2018-10-26T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.002485501
6060,5990,6035,6040,FALL,562132.5735,0.000827815,1.54051E+12,3384762265,5,-5,2018-10-25T09:00:00+09:00,6035,2018-10-25T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.000827815
6100,6020,6080,6080,FALL,603026.8999,0.006578947,1.54043E+12,3657537894,40,-40,2018-10-24T09:00:00+09:00,6040,2018-10-24T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.006578947
6120,6005,6065,6065,RISE,723315.9839,0.002473207,1.54034E+12,4383132641,15,15,2018-10-23T09:00:00+09:00,6080,2018-10-23T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.002473207
6130,6050,6110,6110,FALL,759779.9397,0.007364976,1.54025E+12,4627612044,45,-45,2018-10-22T09:00:00+09:00,6065,2018-10-22T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.007364976
6240,6050,6050,6055,RISE,1115698.227,0.009083402,1.54017E+12,6849151456,55,55,2018-10-21T09:00:00+09:00,6110,2018-10-21T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.009083402
6090,6000,6030,6030,RISE,505659.1769,0.004145937,1.54008E+12,3059757379,25,25,2018-10-20T09:00:00+09:00,6055,2018-10-20T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.004145937
6080,5940,6055,6055,FALL,710328.2327,0.004128819,1.53999E+12,4271357703,25,-25,2018-10-19T09:00:00+09:00,6030,2018-10-19T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.004128819
6110,6000,6060,6060,FALL,875603.0003,0.000825083,1.53991E+12,5308701742,5,-5,2018-10-18T09:00:00+09:00,6055,2018-10-18T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.000825083
6100,6000,6060,6060,EVEN,1027219.578,0,1.53982E+12,6211791216,0,None,2018-10-17T09:00:00+09:00,6060,2018-10-17T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0
6180,6000,6135,6135,FALL,1166258.451,0.012224939,1.53973E+12,7089343799,75,-75,2018-10-16T09:00:00+09:00,6060,2018-10-16T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.012224939
6450,5850,5910,5915,RISE,4346899.841,0.037193576,1.53965E+12,26824773772,220,220,2018-10-15T09:00:00+09:00,6135,2018-10-15T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.037193576
6050,5885,6005,6015,FALL,844436.3913,0.016625104,1.53956E+12,5053282946,100,-100,2018-10-14T09:00:00+09:00,5915,2018-10-14T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.016625104
6075,5895,5930,5935,RISE,1035067.18,0.01347936,None,6214612684,80,80,2018-10-13T09:00:00+09:00,6015,2018-10-13T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.01347936
6090,5795,5870,5860,RISE,2420266.148,0.012798635,None,14419520883,75,75,2018-10-12T09:00:00+09:00,5935,2018-10-12T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.012798635
6675,5795,6675,6675,FALL,4371938.358,0.122097378,1.5393E+12,26863328847,815,-815,2018-10-11T09:00:00+09:00,5860,2018-10-11T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.122097378
6720,6540,6695,6695,FALL,1510900,0.002987304,1.53922E+12,10027039363,20,-20,2018-10-10T09:00:00+09:00,6675,2018-10-10T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.002987304
6750,6615,6700,6700,FALL,1188018.132,0.000746269,1.53913E+12,7936670097,5,-5,2018-10-09T09:00:00+09:00,6695,2018-10-09T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.000746269
6795,6485,6525,6520,RISE,2069929.991,0.027607362,None,13741678975,180,180,2018-10-08T09:00:00+09:00,6700,2018-10-08T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.027607362
6570,6395,6510,6510,RISE,1059992.602,0.001536098,1.53896E+12,6870987163,10,10,2018-10-07T09:00:00+09:00,6520,2018-10-07T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.001536098
6605,6420,6575,6570,FALL,1040417.335,0.00913242,1.53887E+12,6774701399,60,-60,2018-10-06T09:00:00+09:00,6510,2018-10-06T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.00913242
6640,6415,6565,6565,RISE,1605242.037,0.000761615,1.53878E+12,10457910476,5,5,2018-10-05T09:00:00+09:00,6570,2018-10-05T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.000761615
6675,6315,6370,6360,RISE,2529830.69,0.032232704,1.5387E+12,16413838699,205,205,2018-10-04T09:00:00+09:00,6565,2018-10-04T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.032232704
6450,6165,6340,6345,RISE,1305073.726,0.002364066,1.53861E+12,8195866122,15,15,2018-10-03T09:00:00+09:00,6360,2018-10-03T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.002364066
6440,6260,6390,6400,FALL,1185383.794,0.00859375,1.53852E+12,7544143628,55,-55,2018-10-02T09:00:00+09:00,6345,2018-10-02T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.00859375
6490,6145,6370,6370,RISE,2507853.355,0.004709576,1.53844E+12,15881286039,30,30,2018-10-01T09:00:00+09:00,6400,2018-10-01T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.004709576
6560,6010,6410,6410,FALL,3293823.606,0.00624025,1.53835E+12,20957182185,40,-40,2018-09-30T09:00:00+09:00,6370,2018-09-30T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.00624025
6525,6150,6430,6430,FALL,2907562.98,0.00311042,1.53827E+12,18480804404,20,-20,2018-09-29T09:00:00+09:00,6410,2018-09-29T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.00311042
6720,6345,6480,6480,FALL,4386721.728,0.007716049,1.53818E+12,28494261770,50,-50,2018-09-28T09:00:00+09:00,6430,2018-09-28T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.007716049
6635,6035,6255,6250,RISE,4497747.041,0.0368,1.53809E+12,28462768908,230,230,2018-09-27T09:00:00+09:00,6480,2018-09-27T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.0368
6495,5920,6125,6120,RISE,3816318.385,0.02124183,1.53792E+12,23707551594,130,130,2018-09-26T09:00:00+09:00,6250,2018-09-26T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.02124183
6405,5730,6400,6400,FALL,5341206.665,0.04375,1.53783E+12,31974981822,280,-280,2018-09-25T09:00:00+09:00,6120,2018-09-25T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.04375
6770,6300,6735,6735,FALL,2633401.074,0.049740163,1.53775E+12,17093457666,335,-335,2018-09-24T09:00:00+09:00,6400,2018-09-24T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.049740163
6905,6520,6655,6655,RISE,4281223.283,0.012021037,1.53775E+12,28749629682,80,80,2018-09-23T09:00:00+09:00,6735,2018-09-23T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.012021037
7065,6450,6885,6885,FALL,4316681.95,0.033405955,1.53757E+12,28965582108,230,-230,2018-09-22T09:00:00+09:00,6655,2018-09-22T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.033405955
6930,6300,6430,6430,RISE,9792105.949,0.070762053,1.53749E+12,64083113588,455,455,2018-09-21T09:00:00+09:00,6885,2018-09-21T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.070762053
6600,5850,5930,5925,RISE,5645575.502,0.085232068,1.5374E+12,34568651515,505,505,2018-09-20T09:00:00+09:00,6430,2018-09-20T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.085232068
6025,5600,5765,5765,RISE,5229315.479,0.027753686,1.5374E+12,30319549458,160,160,2018-09-19T09:00:00+09:00,5925,2018-09-19T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.027753686
5975,5485,5585,5585,RISE,6897562.603,0.032229185,1.53723E+12,39318148940,180,180,2018-09-18T09:00:00+09:00,5765,2018-09-18T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.032229185
6165,5400,6110,6105,FALL,5952399.16,0.085176085,1.53714E+12,34391661566,520,-520,2018-09-17T09:00:00+09:00,5585,2018-09-17T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.085176085
6190,5905,6030,6030,RISE,2325145.622,0.012437811,1.53714E+12,14052306814,75,75,2018-09-16T09:00:00+09:00,6105,2018-09-16T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.012437811
6220,5915,5935,5930,RISE,2709323.901,0.016863406,1.53706E+12,16460700006,100,100,2018-09-15T09:00:00+09:00,6030,2018-09-15T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.016863406
6275,5830,6115,6115,FALL,4503754.493,0.030253475,1.53688E+12,27170705044,185,-185,2018-09-14T09:00:00+09:00,5930,2018-09-14T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.030253475
6255,5630,5655,5635,RISE,4876607.755,0.085181899,1.53688E+12,28942403689,480,480,2018-09-13T09:00:00+09:00,6115,2018-09-13T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.085181899
5735,5470,5735,5735,FALL,2659539.416,0.017436792,1.53671E+12,14872709068,100,-100,2018-09-12T09:00:00+09:00,5635,2018-09-12T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.017436792
5860,5455,5780,5795,FALL,3224237.006,0.010353753,1.53662E+12,18301863279,60,-60,2018-09-11T09:00:00+09:00,5735,2018-09-11T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.010353753
5900,5655,5715,5715,RISE,2957331.554,0.01399825,1.53654E+12,17097687530,80,80,2018-09-10T09:00:00+09:00,5795,2018-09-10T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.01399825
5965,5400,5510,5515,RISE,4530767.045,0.036264733,1.53645E+12,25800673690,200,200,2018-09-09T09:00:00+09:00,5715,2018-09-09T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.036264733
5915,5380,5830,5830,FALL,3772240.019,0.054030875,1.53636E+12,21487705162,315,-315,2018-09-08T09:00:00+09:00,5515,2018-09-08T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.054030875
6170,5685,6045,6045,FALL,5265974.277,0.035566584,1.53628E+12,31102709200,215,-215,2018-09-07T09:00:00+09:00,5830,2018-09-07T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.035566584
6090,5625,5935,5935,RISE,9515962.07,0.01853412,1.53619E+12,55583714216,110,110,2018-09-06T09:00:00+09:00,6045,2018-09-06T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.01853412
7385,5890,7275,7275,FALL,9268127.39,0.18419244,1.53611E+12,61186971322,1340,-1340,2018-09-05T09:00:00+09:00,5935,2018-09-05T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.18419244
7400,7095,7230,7230,RISE,2777632.497,0.006224066,1.53602E+12,20189016562,45,45,2018-09-04T09:00:00+09:00,7275,2018-09-04T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.006224066
7455,7140,7360,7360,FALL,2737371.733,0.017663044,1.53593E+12,19870510293,130,-130,2018-09-03T09:00:00+09:00,7230,2018-09-03T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.017663044
7440,7040,7400,7400,FALL,4896166.624,0.005405405,1.53585E+12,35473167716,40,-40,2018-09-02T09:00:00+09:00,7360,2018-09-02T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.005405405
7575,7170,7175,7180,RISE,5879492.126,0.030640669,1.53576E+12,43688722691,220,220,2018-09-01T09:00:00+09:00,7400,2018-09-01T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.030640669
7275,6665,6825,6825,RISE,6093579.395,0.052014652,1.53576E+12,42587732352,355,355,2018-08-31T09:00:00+09:00,7180,2018-08-31T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.052014652
7010,6450,6815,6820,RISE,6541657.196,0.000733138,1.53567E+12,43719208887,5,5,2018-08-30T09:00:00+09:00,6825,2018-08-30T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.000733138
7220,6430,6535,6540,RISE,10235356.73,0.042813456,1.5355E+12,69789380589,280,280,2018-08-29T09:00:00+09:00,6820,2018-08-29T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.042813456
6650,5905,6000,6000,RISE,4715758.765,0.09,1.5355E+12,29185657953,540,540,2018-08-28T09:00:00+09:00,6540,2018-08-28T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.09
6060,5525,5580,5580,RISE,4612953.928,0.075268817,1.53541E+12,26799057180,420,420,2018-08-27T09:00:00+09:00,6000,2018-08-27T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.075268817
5700,5480,5680,5680,FALL,2354715.68,0.017605634,1.53533E+12,13069921060,100,-100,2018-08-26T09:00:00+09:00,5580,2018-08-26T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.017605634
5750,5570,5705,5705,FALL,2143069.158,0.004382121,1.53524E+12,12113352295,25,-25,2018-08-25T09:00:00+09:00,5680,2018-08-25T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.004382121
5775,5450,5595,5595,RISE,2837959.645,0.019660411,1.53507E+12,15895950999,110,110,2018-08-24T09:00:00+09:00,5705,2018-08-24T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.019660411
5655,5335,5405,5400,RISE,3497829.549,0.036111111,1.53498E+12,19142024473,195,195,2018-08-23T09:00:00+09:00,5595,2018-08-23T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.036111111
6050,5200,5495,5485,FALL,6406093.109,0.01549681,1.5349E+12,36466964940,85,-85,2018-08-22T09:00:00+09:00,5400,2018-08-22T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.01549681
5625,5380,5475,5475,RISE,2910917.95,0.001826484,1.53487E+12,16031946267,10,10,2018-08-21T09:00:00+09:00,5485,2018-08-21T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.001826484
6130,5410,6065,6060,FALL,4418586.153,0.096534654,1.53481E+12,25665672048,585,-585,2018-08-20T09:00:00+09:00,5475,2018-08-20T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.096534654
6205,5735,5875,5875,RISE,4783596.539,0.031489362,1.53472E+12,28692249237,185,185,2018-08-19T09:00:00+09:00,6060,2018-08-19T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.031489362
6480,5630,6355,6360,FALL,6216595.861,0.076257862,1.53464E+12,37668809913,485,-485,2018-08-18T09:00:00+09:00,5875,2018-08-18T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.076257862
6375,5210,5260,5260,RISE,6830179.342,0.209125475,1.53455E+12,39358096451,1100,1100,2018-08-17T09:00:00+09:00,6360,2018-08-17T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.209125475
5565,5170,5390,5375,FALL,2398843.569,0.021395349,1.53446E+12,12912395480,115,-115,2018-08-16T09:00:00+09:00,5260,2018-08-16T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.021395349
5665,5270,5350,5350,RISE,4482499.742,0.004672897,1.53438E+12,24508087919,25,25,2018-08-15T09:00:00+09:00,5375,2018-08-15T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.004672897
5415,4935,5410,5415,FALL,4499859.224,0.012003693,1.53429E+12,23051066624,65,-65,2018-08-14T09:00:00+09:00,5350,2018-08-14T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.012003693
6035,5270,5835,5835,FALL,3263943.809,0.071979434,1.53412E+12,18726616261,420,-420,2018-08-13T09:00:00+09:00,5415,2018-08-13T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.071979434
6070,5760,5855,5850,FALL,1960697.239,0.002564103,1.53412E+12,11620234317,15,-15,2018-08-12T09:00:00+09:00,5835,2018-08-12T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.002564103
6245,5695,6175,6175,FALL,3736451.538,0.052631579,1.53403E+12,22315102482,325,-325,2018-08-11T09:00:00+09:00,5850,2018-08-11T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.052631579
6715,6075,6660,6660,FALL,4019647.533,0.072822823,1.53395E+12,25816570882,485,-485,2018-08-10T09:00:00+09:00,6175,2018-08-10T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.072822823
6875,6295,6520,6520,RISE,5120241.369,0.021472393,1.53386E+12,33874989997,140,140,2018-08-09T09:00:00+09:00,6660,2018-08-09T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.021472393
7600,6375,7600,7595,FALL,6345708.279,0.141540487,1.53377E+12,43422782483,1075,-1075,2018-08-08T09:00:00+09:00,6520,2018-08-08T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.141540487
8235,7545,8115,8120,FALL,1972690.307,0.064655172,1.53369E+12,15600799779,525,-525,2018-08-07T09:00:00+09:00,7595,2018-08-07T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.064655172
8220,7970,8075,8075,RISE,1201025.008,0.005572755,1.5336E+12,9692120537,45,45,2018-08-06T09:00:00+09:00,8120,2018-08-06T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.005572755
8150,7940,8045,8045,RISE,1093738.622,0.003729024,1.53351E+12,8818949142,30,30,2018-08-05T09:00:00+09:00,8075,2018-08-05T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.003729024
8400,7950,8225,8225,FALL,1647249.373,0.021884499,1.53343E+12,13394788656,180,-180,2018-08-04T09:00:00+09:00,8045,2018-08-04T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.021884499
8280,7890,8110,8105,RISE,2462268.976,0.014805676,1.53334E+12,19893308511,120,120,2018-08-03T09:00:00+09:00,8225,2018-08-03T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.014805676
8380,7975,8280,8280,FALL,2710464.859,0.021135266,1.53325E+12,22075926790,175,-175,2018-08-02T09:00:00+09:00,8105,2018-08-02T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.021135266
8450,7935,8315,8325,FALL,3571728.017,0.005405405,1.53308E+12,29462205060,45,-45,2018-08-01T09:00:00+09:00,8280,2018-08-01T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.005405405
8800,8100,8800,8800,FALL,3798167.129,0.053977273,1.53308E+12,31786895814,475,-475,2018-07-31T09:00:00+09:00,8325,2018-07-31T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.053977273
9380,8470,9370,9365,FALL,2822919.866,0.06033102,1.533E+12,25124396883,565,-565,2018-07-30T09:00:00+09:00,8800,2018-07-30T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.06033102
9470,9195,9340,9345,RISE,999214.6318,0.002140182,1.53291E+12,9296162556,20,20,2018-07-29T09:00:00+09:00,9365,2018-07-29T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.002140182
9475,9125,9400,9400,FALL,1095551.695,0.005851064,1.53282E+12,10193142150,55,-55,2018-07-28T09:00:00+09:00,9345,2018-07-28T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.005851064
9515,9020,9350,9350,RISE,3101659.55,0.005347594,1.53274E+12,28661483912,50,50,2018-07-27T09:00:00+09:00,9400,2018-07-27T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.005347594
9875,9200,9540,9540,FALL,2876826.122,0.019916143,1.53265E+12,27500010935,190,-190,2018-07-26T09:00:00+09:00,9350,2018-07-26T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.019916143
10100,9350,9635,9635,FALL,5652489.14,0.009859886,1.53256E+12,55083463930,95,-95,2018-07-25T09:00:00+09:00,9540,2018-07-25T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.009859886
9785,8800,8970,8970,RISE,6529454.199,0.074136009,1.53248E+12,60697890088,665,665,2018-07-24T09:00:00+09:00,9635,2018-07-24T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.074136009
9415,8770,8835,8830,RISE,4525642.348,0.01585504,1.53239E+12,41383041533,140,140,2018-07-23T09:00:00+09:00,8970,2018-07-23T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.01585504
9345,8715,9035,9030,FALL,2990768.071,0.022148394,1.5323E+12,27177762708,200,-200,2018-07-22T09:00:00+09:00,8830,2018-07-22T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.022148394
9270,8640,8945,8950,RISE,2719164.231,0.008938548,1.53222E+12,24350719164,80,80,2018-07-21T09:00:00+09:00,9030,2018-07-21T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.008938548
9610,8820,9480,9480,FALL,6320229.51,0.055907173,1.53213E+12,58508097550,530,-530,2018-07-20T09:00:00+09:00,8950,2018-07-20T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.055907173
9840,9230,9660,9655,FALL,4629811.792,0.018125324,1.53204E+12,44095064897,175,-175,2018-07-19T09:00:00+09:00,9480,2018-07-19T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.018125324
10360,9465,9665,9665,FALL,9217957.545,0.001034661,1.53196E+12,91418938475,10,-10,2018-07-18T09:00:00+09:00,9655,2018-07-18T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.001034661
9910,8735,8980,8975,RISE,7546460.696,0.076880223,1.53187E+12,69599391902,690,690,2018-07-17T09:00:00+09:00,9665,2018-07-17T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.076880223
9060,8170,8340,8340,RISE,6935023.127,0.076139089,1.53179E+12,60058756090,635,635,2018-07-16T09:00:00+09:00,8975,2018-07-16T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.076139089
8460,7900,7975,7975,RISE,2501396.869,0.045768025,1.5317E+12,20601713819,365,365,2018-07-15T09:00:00+09:00,8340,2018-07-15T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.045768025
8050,7840,7960,7965,RISE,1090147.581,0.001255493,1.53161E+12,8645341296,10,10,2018-07-14T09:00:00+09:00,7975,2018-07-14T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.001255493
8195,7810,7895,7900,RISE,3608966.93,0.008227848,1.53153E+12,28963145031,65,65,2018-07-13T09:00:00+09:00,7965,2018-07-13T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.008227848
8345,7560,8345,8345,FALL,4613330.241,0.053325345,1.53144E+12,36359693503,445,-445,2018-07-12T09:00:00+09:00,7900,2018-07-12T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.053325345
8525,7980,8325,8325,RISE,4269716.814,0.002402402,1.53135E+12,35245379598,20,20,2018-07-11T09:00:00+09:00,8345,2018-07-11T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.002402402
9080,8315,9015,9010,FALL,5226616.665,0.076026637,1.53127E+12,45333251388,685,-685,2018-07-10T09:00:00+09:00,8325,2018-07-10T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.076026637
9760,8885,9720,9720,FALL,3564496.646,0.073045268,1.53118E+12,33453435355,710,-710,2018-07-09T09:00:00+09:00,9010,2018-07-09T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.073045268
10030,9690,9840,9840,FALL,2705485.914,0.012195122,1.53109E+12,26619113255,120,-120,2018-07-08T09:00:00+09:00,9720,2018-07-08T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.012195122
9925,9460,9770,9770,RISE,2322331.369,0.00716479,1.53101E+12,22470490011,70,70,2018-07-07T09:00:00+09:00,9840,2018-07-07T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.00716479
9990,9410,9955,9950,FALL,5487288.823,0.018090452,1.53092E+12,53067686297,180,-180,2018-07-06T09:00:00+09:00,9770,2018-07-06T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.018090452
10230,9755,9900,9900,RISE,5532838.469,0.005050505,1.53084E+12,55332996894,50,50,2018-07-05T09:00:00+09:00,9950,2018-07-05T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.005050505
10410,9375,9855,9855,RISE,8384572.77,0.00456621,1.53075E+12,83073624417,45,45,2018-07-04T09:00:00+09:00,9900,2018-07-04T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.00456621
10460,9770,9855,9850,RISE,8237096.385,0.000507614,1.53066E+12,82812148810,5,5,2018-07-03T09:00:00+09:00,9855,2018-07-03T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.000507614
10070,8825,9045,9045,RISE,11363087.05,0.088999447,1.53058E+12,1.08757E+11,805,805,2018-07-02T09:00:00+09:00,9850,2018-07-02T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.088999447
9200,8680,9075,9075,FALL,4181350.428,0.003305785,1.53049E+12,37487154920,30,-30,2018-07-01T09:00:00+09:00,9045,2018-07-01T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.003305785
9315,8660,8690,8685,RISE,8290878.195,0.044905009,1.5304E+12,74842306299,390,390,2018-06-30T09:00:00+09:00,9075,2018-06-30T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.044905009
8880,8020,8400,8390,RISE,6445159.764,0.035160906,1.53032E+12,53997800249,295,295,2018-06-29T09:00:00+09:00,8685,2018-06-29T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.035160906
9100,8355,9020,9015,FALL,5435569.306,0.069328896,1.53023E+12,47508979238,625,-625,2018-06-28T09:00:00+09:00,8390,2018-06-28T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.069328896
9165,8250,8380,8380,RISE,8549293.985,0.075775656,1.53014E+12,74431202244,635,635,2018-06-27T09:00:00+09:00,9015,2018-06-27T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.075775656
9240,8350,9185,9185,FALL,7538691.802,0.087642896,1.53006E+12,66926882227,805,-805,2018-06-26T09:00:00+09:00,8380,2018-06-26T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.087642896
9460,8620,9025,9025,RISE,13448525.61,0.017728532,1.52997E+12,1.22216E+11,160,160,2018-06-25T09:00:00+09:00,9185,2018-06-25T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.017728532
9550,7950,9485,9500,FALL,19645426.22,0.05,1.52988E+12,1.68485E+11,475,-475,2018-06-24T09:00:00+09:00,9025,2018-06-24T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.05
